"SNP" "perm_var" "beta" "maf" "true_var" "perm_bias"
"6528" "SNP1" 0.00556485180587836 -0.0464766836543557 0.1 0.00515 0.00041485180587836
"6529" "SNP1" 0.0044138418322358 -0.0466053120424697 0.1 0.00515 -0.0007361581677642
"6530" "SNP1" 0.00521828179646224 0.150648858968065 0.1 0.00515 6.82817964622398e-05
"6531" "SNP1" 0.00527070907031308 -0.0907284220630923 0.1 0.00515 0.00012070907031308
"6532" "SNP1" 0.00544975248370302 0.0779075748925361 0.1 0.00515 0.00029975248370302
"6533" "SNP1" 0.00531934145218621 -0.0974960933622193 0.1 0.00515 0.00016934145218621
"6534" "SNP1" 0.00465525361045916 -0.0659652887179845 0.1 0.00515 -0.00049474638954084
"6535" "SNP1" 0.00571709044882059 0.0703883393610722 0.1 0.00515 0.00056709044882059
"6536" "SNP1" 0.00534535661038103 0.0409163757271672 0.1 0.00515 0.00019535661038103
"6537" "SNP1" 0.00492973128511588 -0.092637624311464 0.1 0.00515 -0.00022026871488412
"6538" "SNP1" 0.00567235992577431 -0.0976390349270198 0.1 0.00515 0.00052235992577431
"6539" "SNP1" 0.00522238833697562 0.0220623312271408 0.1 0.00515 7.23883369756198e-05
"6540" "SNP1" 0.00497390622445626 0.0674164450633211 0.1 0.00515 -0.00017609377554374
"6541" "SNP1" 0.00536931577626874 0.0514642902581409 0.1 0.00515 0.00021931577626874
"6542" "SNP1" 0.00590371713165707 0.0418686274213807 0.1 0.00515 0.00075371713165707
"6543" "SNP1" 0.00468756083498503 0.0013229718316527 0.1 0.00515 -0.00046243916501497
"6544" "SNP1" 0.00500896904633744 -0.0658158213483274 0.1 0.00515 -0.00014103095366256
"6545" "SNP1" 0.0044491825246172 0.0328678423948205 0.1 0.00515 -0.0007008174753828
"6546" "SNP1" 0.00517610618382698 0.0362830768721783 0.1 0.00515 2.61061838269802e-05
"6547" "SNP1" 0.00555341324509722 0.0562593675845892 0.1 0.00515 0.00040341324509722
"6548" "SNP1" 0.00488053667858963 0.0390120388175598 0.1 0.00515 -0.00026946332141037
"6549" "SNP1" 0.00548077383764105 -0.0256929459340296 0.1 0.00515 0.00033077383764105
"6550" "SNP1" 0.00525425172042497 -0.214963178722139 0.1 0.00515 0.00010425172042497
"6551" "SNP1" 0.00512968240884847 -0.01982925804142 0.1 0.00515 -2.03175911515302e-05
"6552" "SNP1" 0.00495206524283637 -0.200861220773874 0.1 0.00515 -0.00019793475716363
"6553" "SNP1" 0.00539981660461059 0.0258243250419659 0.1 0.00515 0.00024981660461059
"6554" "SNP1" 0.00513073346003049 -0.0102937247872379 0.1 0.00515 -1.92665399695096e-05
"6555" "SNP1" 0.00490050500342172 -0.0830748024088599 0.1 0.00515 -0.00024949499657828
"6556" "SNP1" 0.00637124174238843 -0.0315080991695096 0.1 0.00515 0.00122124174238843
"6557" "SNP1" 0.00529768634516887 -0.111643647283416 0.1 0.00515 0.00014768634516887
"6558" "SNP1" 0.00485820960763008 0.0544302568836292 0.1 0.00515 -0.00029179039236992
"6559" "SNP1" 0.00515351232787515 -0.0873512811385808 0.1 0.00515 3.51232787514956e-06
"6560" "SNP1" 0.00452740533270541 -0.0509702395185071 0.1 0.00515 -0.00062259466729459
"6561" "SNP1" 0.00491573628966895 0.112696749567604 0.1 0.00515 -0.00023426371033105
"6562" "SNP1" 0.00575173651690478 0.0143718777576022 0.1 0.00515 0.00060173651690478
"6563" "SNP1" 0.00478902162571571 -0.0567316043895578 0.1 0.00515 -0.00036097837428429
"6564" "SNP1" 0.00518510706564869 0.0206767492699805 0.1 0.00515 3.510706564869e-05
"6565" "SNP1" 0.00600207901203514 0.00308290848612487 0.1 0.00515 0.00085207901203514
"6566" "SNP1" 0.00501016743690562 0.0579862155031093 0.1 0.00515 -0.00013983256309438
"6567" "SNP1" 0.00437788512073253 0.0107942411216291 0.1 0.00515 -0.00077211487926747
"6568" "SNP1" 0.00494441470113664 0.0636763185700604 0.1 0.00515 -0.00020558529886336
"6569" "SNP1" 0.00576630915177669 0.0827097862907552 0.1 0.00515 0.00061630915177669
"6570" "SNP1" 0.0057060063066497 0.0203584827562301 0.1 0.00515 0.0005560063066497
"6571" "SNP1" 0.00499575535011504 0.00589804870422049 0.1 0.00515 -0.00015424464988496
"6572" "SNP1" 0.0050502872331748 -0.132161962608041 0.1 0.00515 -9.97127668251998e-05
"6573" "SNP1" 0.00546476851082557 -0.00233913018995318 0.1 0.00515 0.00031476851082557
"6574" "SNP1" 0.00507888561937591 0.0100160456118009 0.1 0.00515 -7.11143806240901e-05
"6575" "SNP1" 0.00480299451801163 -0.0291993673210756 0.1 0.00515 -0.00034700548198837
"6576" "SNP1" 0.00466987353741045 -0.0661697003342052 0.1 0.00515 -0.00048012646258955
"6577" "SNP1" 0.00519076088892339 -0.0741248939667247 0.1 0.00515 4.07608889233897e-05
"6578" "SNP1" 0.0049475335703815 -0.0451102178865567 0.1 0.00515 -0.0002024664296185
"6579" "SNP1" 0.00441302123018327 -0.108695782521164 0.1 0.00515 -0.00073697876981673
"6580" "SNP1" 0.00577663965461313 0.0109043467139156 0.1 0.00515 0.00062663965461313
"6581" "SNP1" 0.0045855878673687 0.0409637373434501 0.1 0.00515 -0.0005644121326313
"6582" "SNP1" 0.00520278589914114 0.0770726504244714 0.1 0.00515 5.27858991411397e-05
"6583" "SNP1" 0.00443544126111841 0.0186767120200541 0.1 0.00515 -0.00071455873888159
"6584" "SNP1" 0.00549778504848081 -0.0268571128447735 0.1 0.00515 0.00034778504848081
"6585" "SNP1" 0.00476755528455219 -0.0242544111264888 0.1 0.00515 -0.00038244471544781
"6586" "SNP1" 0.00479850533849385 -0.00308818528900819 0.1 0.00515 -0.00035149466150615
"6587" "SNP1" 0.00552496913494931 -0.0181556165722256 0.1 0.00515 0.00037496913494931
"6588" "SNP1" 0.00539478404597632 -0.0334349313411643 0.1 0.00515 0.00024478404597632
"6589" "SNP1" 0.00599831529707266 0.0223876073874937 0.1 0.00515 0.00084831529707266
"6590" "SNP1" 0.00495036046897895 0.0473527136569628 0.1 0.00515 -0.00019963953102105
"6591" "SNP1" 0.00594906420993577 -0.0666722768244239 0.1 0.00515 0.00079906420993577
"6592" "SNP1" 0.00526362834791724 0.188353179043364 0.1 0.00515 0.00011362834791724
"6593" "SNP1" 0.00528636618459662 0.0339362306054944 0.1 0.00515 0.00013636618459662
"6594" "SNP1" 0.00504661145583372 0.0436135572145922 0.1 0.00515 -0.00010338854416628
"6595" "SNP1" 0.00605346703382952 -0.104206361387975 0.1 0.00515 0.00090346703382952
"6596" "SNP1" 0.0062896293982202 -0.0195211338249447 0.1 0.00515 0.0011396293982202
"6597" "SNP1" 0.00524288184633827 0.101483023376043 0.1 0.00515 9.28818463382698e-05
"6598" "SNP1" 0.00617225861701249 0.0385336018726639 0.1 0.00515 0.00102225861701249
"6599" "SNP1" 0.00541164906591636 0.0352032731652172 0.1 0.00515 0.00026164906591636
"6600" "SNP1" 0.00532296847623915 0.0854856326912718 0.1 0.00515 0.00017296847623915
"6601" "SNP1" 0.00476842567009468 0.0437179172995782 0.1 0.00515 -0.00038157432990532
"6602" "SNP1" 0.00556244435538409 -0.0196393716897285 0.1 0.00515 0.00041244435538409
"6603" "SNP1" 0.00487484768967172 -0.0475074670319315 0.1 0.00515 -0.00027515231032828
"6604" "SNP1" 0.00544690292451471 0.0134087182668426 0.1 0.00515 0.00029690292451471
"6605" "SNP1" 0.00549491756218139 -0.00159877469038775 0.1 0.00515 0.00034491756218139
"6606" "SNP1" 0.00589765812134134 -0.0365564398991102 0.1 0.00515 0.00074765812134134
"6607" "SNP1" 0.00468960016234581 0.080313044306169 0.1 0.00515 -0.00046039983765419
"6608" "SNP1" 0.00513558507982314 0.0323197134477821 0.1 0.00515 -1.441492017686e-05
"6609" "SNP1" 0.0052249930956049 -0.0404233202810856 0.1 0.00515 7.49930956048996e-05
"6610" "SNP1" 0.00433829073981158 0.00418234747018288 0.1 0.00515 -0.00081170926018842
"6611" "SNP1" 0.00490069692990022 0.0264398287745653 0.1 0.00515 -0.00024930307009978
"6612" "SNP1" 0.00498014749613716 0.025555978263915 0.1 0.00515 -0.00016985250386284
"6613" "SNP1" 0.0050742476467191 -0.0773880520669167 0.1 0.00515 -7.57523532809003e-05
"6614" "SNP1" 0.00484798817185683 0.0885979678721416 0.1 0.00515 -0.00030201182814317
"6615" "SNP1" 0.00513938665266112 0.0340692350178667 0.1 0.00515 -1.06133473388803e-05
"6616" "SNP1" 0.00537293677942521 -0.0827794105049021 0.1 0.00515 0.00022293677942521
"6617" "SNP1" 0.00475054219471824 -0.0642661328580105 0.1 0.00515 -0.00039945780528176
"6618" "SNP1" 0.00544259008770764 0.0656725154844079 0.1 0.00515 0.00029259008770764
"6619" "SNP1" 0.00574859023509455 0.0532088266707267 0.1 0.00515 0.00059859023509455
"6620" "SNP1" 0.00475988235359625 0.0451185422648659 0.1 0.00515 -0.00039011764640375
"6621" "SNP1" 0.0051419924150071 0.117597213242134 0.1 0.00515 -8.00758499290045e-06
"6622" "SNP1" 0.00499975531297197 0.10940413970222 0.1 0.00515 -0.00015024468702803
"6623" "SNP1" 0.00484703385608785 0.0141152226209185 0.1 0.00515 -0.00030296614391215
"6624" "SNP1" 0.00477215950832355 -0.0814450673247341 0.1 0.00515 -0.00037784049167645
"6625" "SNP1" 0.00517013830339982 -0.209714297415958 0.1 0.00515 2.01383033998203e-05
"6626" "SNP1" 0.00488393860451357 0.0492316695955445 0.1 0.00515 -0.00026606139548643
"6627" "SNP1" 0.00643956856116255 0.0703729243575853 0.1 0.00515 0.00128956856116255
"6628" "SNP1" 0.00505851651716887 -0.0206953326283262 0.1 0.00515 -9.148348283113e-05
"6629" "SNP1" 0.00555655304063383 0.0584338384222029 0.1 0.00515 0.00040655304063383
"6630" "SNP1" 0.00500971137370584 -0.0838115612055184 0.1 0.00515 -0.00014028862629416
"6631" "SNP1" 0.00538941973023005 -0.0463736512608511 0.1 0.00515 0.00023941973023005
"6632" "SNP1" 0.00453181488333449 0.0205025059212969 0.1 0.00515 -0.00061818511666551
"6633" "SNP1" 0.00506794440627481 -0.0146089742405801 0.1 0.00515 -8.20555937251898e-05
"6634" "SNP1" 0.00510159206474738 0.0520345800995347 0.1 0.00515 -4.84079352526205e-05
"6635" "SNP1" 0.00626921602884787 0.064303340851176 0.1 0.00515 0.00111921602884787
"6636" "SNP1" 0.00533752767537348 -0.0492873850880288 0.1 0.00515 0.00018752767537348
"6637" "SNP1" 0.00498539369972965 -0.0177677248293177 0.1 0.00515 -0.00016460630027035
"6638" "SNP1" 0.00516501194736558 -0.015205553644782 0.1 0.00515 1.50119473655798e-05
"6639" "SNP1" 0.00565945510720285 -0.0224579314114766 0.1 0.00515 0.00050945510720285
"6640" "SNP1" 0.00507693594770563 -0.0966280450071165 0.1 0.00515 -7.30640522943696e-05
"6641" "SNP1" 0.00541556988266432 0.0618855035527045 0.1 0.00515 0.00026556988266432
"6642" "SNP1" 0.00527073118018985 -0.0157336359985967 0.1 0.00515 0.00012073118018985
"6643" "SNP1" 0.00547011614807041 -0.0217176108113335 0.1 0.00515 0.00032011614807041
"6644" "SNP1" 0.00610859582821462 -0.0670969033286984 0.1 0.00515 0.00095859582821462
"6645" "SNP1" 0.00540342952068232 0.00701978684682673 0.1 0.00515 0.00025342952068232
"6646" "SNP1" 0.00549934746542216 0.129690794027222 0.1 0.00515 0.00034934746542216
"6647" "SNP1" 0.00572840627168247 -0.000699914148407885 0.1 0.00515 0.00057840627168247
"6648" "SNP1" 0.00525768339958912 0.0499331772485014 0.1 0.00515 0.00010768339958912
"6649" "SNP1" 0.00560812583956596 0.0133290774053173 0.1 0.00515 0.00045812583956596
"6650" "SNP1" 0.00492919861905754 -0.0868019934113617 0.1 0.00515 -0.00022080138094246
"6651" "SNP1" 0.00497504860519399 -0.0582864253600278 0.1 0.00515 -0.00017495139480601
"6652" "SNP1" 0.00577848276886173 0.11735213341527 0.1 0.00515 0.00062848276886173
"6653" "SNP1" 0.00529584851916273 -0.0252980541958404 0.1 0.00515 0.00014584851916273
"6654" "SNP1" 0.0057109192981838 -0.0923894068812943 0.1 0.00515 0.0005609192981838
"6655" "SNP1" 0.00529891380959877 0.0686198598122159 0.1 0.00515 0.00014891380959877
"6656" "SNP1" 0.00540626960630374 -0.0926117796398909 0.1 0.00515 0.00025626960630374
"6657" "SNP1" 0.00502830004773656 0.0138489206563998 0.1 0.00515 -0.00012169995226344
"6658" "SNP1" 0.00507589843470649 -0.0040542848709597 0.1 0.00515 -7.41015652935099e-05
"6659" "SNP1" 0.00499265868058584 -0.0793295237104836 0.1 0.00515 -0.00015734131941416
"6660" "SNP1" 0.00546041986444811 -0.0920397093620349 0.1 0.00515 0.00031041986444811
"6661" "SNP1" 0.00533288189327437 -0.033785062294749 0.1 0.00515 0.00018288189327437
"6662" "SNP1" 0.00481671562314269 0.0307523408142551 0.1 0.00515 -0.00033328437685731
"6663" "SNP1" 0.00605310003949554 0.0939957261040437 0.1 0.00515 0.00090310003949554
"6664" "SNP1" 0.00500439969709636 0.0964707867356152 0.1 0.00515 -0.00014560030290364
"6665" "SNP1" 0.00551812117736239 -0.077993632667465 0.1 0.00515 0.00036812117736239
"6666" "SNP1" 0.00490813911750576 -0.0145055399018683 0.1 0.00515 -0.00024186088249424
"6667" "SNP1" 0.0056140865031924 -0.086817926972685 0.1 0.00515 0.0004640865031924
"6668" "SNP1" 0.00553975138707471 -0.0634929411089447 0.1 0.00515 0.00038975138707471
"6669" "SNP1" 0.00582041390940901 0.0637686753029513 0.1 0.00515 0.00067041390940901
"6670" "SNP1" 0.00484629900258677 -0.105863774798363 0.1 0.00515 -0.00030370099741323
"6671" "SNP1" 0.00506610953210908 0.00481847961067124 0.1 0.00515 -8.38904678909201e-05
"6672" "SNP1" 0.00536735305297514 -0.0928258308210225 0.1 0.00515 0.00021735305297514
"6673" "SNP1" 0.00513240734481972 0.0352191846959529 0.1 0.00515 -1.75926551802801e-05
"6674" "SNP1" 0.00534462748835444 0.00341335118494705 0.1 0.00515 0.00019462748835444
"6675" "SNP1" 0.00516868602913956 0.0949640335351503 0.1 0.00515 1.86860291395601e-05
"6676" "SNP1" 0.00519726102046896 -0.0585778594055407 0.1 0.00515 4.72610204689597e-05
"6677" "SNP1" 0.00482034753966779 0.0414417616564722 0.1 0.00515 -0.00032965246033221
"6678" "SNP1" 0.00548569288859022 0.110137646032429 0.1 0.00515 0.00033569288859022
"6679" "SNP1" 0.00511018055298045 0.0720341621616132 0.1 0.00515 -3.98194470195498e-05
"6680" "SNP1" 0.00480613657335782 -0.0152364457878725 0.1 0.00515 -0.00034386342664218
"6681" "SNP1" 0.00452491770966789 0.0101531111766165 0.1 0.00515 -0.00062508229033211
"6682" "SNP1" 0.00482578938110161 -0.000199277794984799 0.1 0.00515 -0.00032421061889839
"6683" "SNP1" 0.0045524639480223 0.0144921363768165 0.1 0.00515 -0.0005975360519777
"6684" "SNP1" 0.00493420562995156 0.0173718564622573 0.1 0.00515 -0.00021579437004844
"6685" "SNP1" 0.00516613547122681 -0.147216955382205 0.1 0.00515 1.61354712268098e-05
"6686" "SNP1" 0.00511456875785472 -0.0175526926111379 0.1 0.00515 -3.54312421452802e-05
"6687" "SNP1" 0.00570406583482747 -0.092987738055112 0.1 0.00515 0.00055406583482747
"6688" "SNP1" 0.00482837641612448 0.00827337128873435 0.1 0.00515 -0.00032162358387552
"6689" "SNP1" 0.00507027331174206 0.0110575328606734 0.1 0.00515 -7.97266882579398e-05
"6690" "SNP1" 0.00576331071926637 -0.0100563169301861 0.1 0.00515 0.00061331071926637
"6691" "SNP1" 0.00524150387950666 -0.130802186197748 0.1 0.00515 9.15038795066599e-05
"6692" "SNP1" 0.00438761666868642 -0.00387138650375906 0.1 0.00515 -0.00076238333131358
"6693" "SNP1" 0.00491817780998455 -0.0349509903126654 0.1 0.00515 -0.00023182219001545
"6694" "SNP1" 0.00411386598503864 0.00845391874707438 0.1 0.00515 -0.00103613401496136
"6695" "SNP1" 0.0053004257358311 -0.0516989383342435 0.1 0.00515 0.0001504257358311
"6696" "SNP1" 0.00546507257147553 0.103395589272523 0.1 0.00515 0.00031507257147553
"6697" "SNP1" 0.00561559628273647 0.00524572267537811 0.1 0.00515 0.00046559628273647
"6698" "SNP1" 0.00511091505097357 0.122373472998162 0.1 0.00515 -3.90849490264304e-05
"6699" "SNP1" 0.00510039464185409 0.0886077090778036 0.1 0.00515 -4.96053581459099e-05
"6700" "SNP1" 0.00594120287149958 0.00566799127677731 0.1 0.00515 0.00079120287149958
"6701" "SNP1" 0.00422516718517719 0.0931766999781507 0.1 0.00515 -0.00092483281482281
"6702" "SNP1" 0.00531089479741403 -0.122436156679497 0.1 0.00515 0.00016089479741403
"6703" "SNP1" 0.0052372018838737 0.0513927083486599 0.1 0.00515 8.72018838737002e-05
"6704" "SNP1" 0.0050079543996177 -0.0589866313235747 0.1 0.00515 -0.0001420456003823
"6705" "SNP1" 0.00511021778851229 -0.109294643505833 0.1 0.00515 -3.97822114877096e-05
"6706" "SNP1" 0.00529629502039422 -0.148826849214345 0.1 0.00515 0.00014629502039422
"6707" "SNP1" 0.00486945979689148 0.028418449608324 0.1 0.00515 -0.00028054020310852
"6708" "SNP1" 0.00520529211309411 -0.00241713207081512 0.1 0.00515 5.52921130941098e-05
"6709" "SNP1" 0.00535852539346919 -0.022919595316085 0.1 0.00515 0.00020852539346919
"6710" "SNP1" 0.0049322768428901 -0.0764168865216883 0.1 0.00515 -0.0002177231571099
"6711" "SNP1" 0.00518901506578848 0.0318440960813622 0.1 0.00515 3.90150657884796e-05
"6712" "SNP1" 0.00481141929477209 0.0205140141270181 0.1 0.00515 -0.00033858070522791
"6713" "SNP1" 0.00506363281518051 -0.0137178036224813 0.1 0.00515 -8.636718481949e-05
"6714" "SNP1" 0.00526948877808371 0.0107926808041466 0.1 0.00515 0.00011948877808371
"6715" "SNP1" 0.00529095447354667 -0.00174724643552242 0.1 0.00515 0.00014095447354667
"6716" "SNP1" 0.00494754748815266 0.0368339811274231 0.1 0.00515 -0.00020245251184734
"6717" "SNP1" 0.00542446450773741 0.0014710162605645 0.1 0.00515 0.00027446450773741
"6718" "SNP1" 0.00483854226167469 -0.0766621271934304 0.1 0.00515 -0.00031145773832531
"6719" "SNP1" 0.00461388461090982 -0.0393463840625882 0.1 0.00515 -0.00053611538909018
"6720" "SNP1" 0.00553078970891777 0.0726424632491137 0.1 0.00515 0.00038078970891777
"6721" "SNP1" 0.00539391227559159 -0.055699914269048 0.1 0.00515 0.00024391227559159
"6722" "SNP1" 0.00542186313663737 -0.0061302746789076 0.1 0.00515 0.00027186313663737
"6723" "SNP1" 0.00505194547567515 -0.0528918277736655 0.1 0.00515 -9.80545243248502e-05
"6724" "SNP1" 0.0051690563647574 -0.066480946244924 0.1 0.00515 1.90563647573996e-05
"6725" "SNP1" 0.00510082150757752 0.0755564112537464 0.1 0.00515 -4.91784924224799e-05
"6726" "SNP1" 0.00438315273104151 -0.154953530823003 0.1 0.00515 -0.00076684726895849
"6727" "SNP1" 0.00490885053679576 0.039734002338491 0.1 0.00515 -0.00024114946320424
"6728" "SNP1" 0.00479519948932154 -0.102836573146348 0.1 0.00515 -0.00035480051067846
"6729" "SNP1" 0.00480384900524698 -0.0340667564716901 0.1 0.00515 -0.00034615099475302
"6730" "SNP1" 0.00534434929193892 -0.00849972188593643 0.1 0.00515 0.00019434929193892
"6731" "SNP1" 0.0052050534595741 -0.0715424960610113 0.1 0.00515 5.50534595741003e-05
"6732" "SNP1" 0.00531844771860103 0.12646124321184 0.1 0.00515 0.00016844771860103
"6733" "SNP1" 0.00443235216872665 0.0314675005848347 0.1 0.00515 -0.00071764783127335
"6734" "SNP1" 0.00443428547165598 -0.171313672839629 0.1 0.00515 -0.00071571452834402
"6735" "SNP1" 0.00472811231236022 -0.0991679048461475 0.1 0.00515 -0.00042188768763978
"6736" "SNP1" 0.00422584124216281 -0.00992390411425316 0.1 0.00515 -0.00092415875783719
"6737" "SNP1" 0.0048906359281555 0.0502422594706182 0.1 0.00515 -0.0002593640718445
"6738" "SNP1" 0.00479890444072328 0.0575276709890073 0.1 0.00515 -0.00035109555927672
"6739" "SNP1" 0.00508846836769231 -0.0160386690205604 0.1 0.00515 -6.15316323076898e-05
"6740" "SNP1" 0.00480810988168311 -0.101934615360183 0.1 0.00515 -0.00034189011831689
"6741" "SNP1" 0.00624576177483114 -0.0801504037500175 0.1 0.00515 0.00109576177483114
"6742" "SNP1" 0.00586073733452844 0.0240885925052644 0.1 0.00515 0.00071073733452844
"6743" "SNP1" 0.00536207828632762 0.0463970185001799 0.1 0.00515 0.00021207828632762
"6744" "SNP1" 0.00477145178996189 -0.0124012654004515 0.1 0.00515 -0.00037854821003811
"6745" "SNP1" 0.00543614676106761 -0.0331632578723094 0.1 0.00515 0.00028614676106761
"6746" "SNP1" 0.0048957718448603 0.0198699200764704 0.1 0.00515 -0.0002542281551397
"6747" "SNP1" 0.00519595692246549 0.0200097605516032 0.1 0.00515 4.59569224654901e-05
"6748" "SNP1" 0.00444863683213922 0.000194955521573216 0.1 0.00515 -0.00070136316786078
"6749" "SNP1" 0.00504927058045421 -0.179551762411654 0.1 0.00515 -0.00010072941954579
"6750" "SNP1" 0.00502970074133136 0.0174169365761776 0.1 0.00515 -0.00012029925866864
"6751" "SNP1" 0.00542930172720276 -0.0380504248698834 0.1 0.00515 0.00027930172720276
"6752" "SNP1" 0.00450749478027263 -0.0233288986972576 0.1 0.00515 -0.00064250521972737
"6753" "SNP1" 0.00543894803960369 -0.0684933740225897 0.1 0.00515 0.00028894803960369
"6754" "SNP1" 0.00450969458076004 0.00674202162158265 0.1 0.00515 -0.00064030541923996
"6755" "SNP1" 0.00510114601548514 -0.0636120848844228 0.1 0.00515 -4.885398451486e-05
"6756" "SNP1" 0.00486985729625707 0.10775070073237 0.1 0.00515 -0.00028014270374293
"6757" "SNP1" 0.00485787672785746 -0.04804838258476 0.1 0.00515 -0.00029212327214254
"6758" "SNP1" 0.00502692958606096 0.0564443196041153 0.1 0.00515 -0.00012307041393904
"6759" "SNP1" 0.00504816047482721 -0.0329609810077123 0.1 0.00515 -0.00010183952517279
"6760" "SNP1" 0.00435836551790774 -0.0734352104650367 0.1 0.00515 -0.00079163448209226
"6761" "SNP1" 0.00450777671147921 -0.0864829442919983 0.1 0.00515 -0.00064222328852079
"6762" "SNP1" 0.00511158913919395 -0.134661006134954 0.1 0.00515 -3.84108608060497e-05
"6763" "SNP1" 0.00452539426556692 0.00561502050005995 0.1 0.00515 -0.00062460573443308
"6764" "SNP1" 0.00433539866183816 -0.0144467714320418 0.1 0.00515 -0.00081460133816184
"6765" "SNP1" 0.00627616106255652 -0.0035893905872548 0.1 0.00515 0.00112616106255652
"6766" "SNP1" 0.00509005180217529 -0.106498894662139 0.1 0.00515 -5.99481978247104e-05
"6767" "SNP1" 0.00436295822858109 0.0248509425027949 0.1 0.00515 -0.00078704177141891
"6768" "SNP1" 0.00582996662957446 -0.114191942670792 0.1 0.00515 0.00067996662957446
"6769" "SNP1" 0.00530794197507178 -0.0760957639419109 0.1 0.00515 0.00015794197507178
"6770" "SNP1" 0.0044864327769478 0.00125339946148331 0.1 0.00515 -0.0006635672230522
"6771" "SNP1" 0.00526474353026332 -0.0403719300260782 0.1 0.00515 0.00011474353026332
"6772" "SNP1" 0.00526725330378494 0.0282063925453606 0.1 0.00515 0.00011725330378494
"6773" "SNP1" 0.0049079985233556 -0.0929997724229858 0.1 0.00515 -0.0002420014766444
"6774" "SNP1" 0.00507243852481356 0.104203763907045 0.1 0.00515 -7.756147518644e-05
"6775" "SNP1" 0.00469002089448823 -0.163714071593039 0.1 0.00515 -0.00045997910551177
"6776" "SNP1" 0.00546158469321184 0.00279382929955632 0.1 0.00515 0.00031158469321184
"6777" "SNP1" 0.00496620855765548 -0.0413633924929005 0.1 0.00515 -0.00018379144234452
"6778" "SNP1" 0.00545400601153701 0.0471040538111962 0.1 0.00515 0.00030400601153701
"6779" "SNP1" 0.00501048866401523 -0.126631260070115 0.1 0.00515 -0.00013951133598477
"6780" "SNP1" 0.00506727805384039 0.0248167765749934 0.1 0.00515 -8.27219461596099e-05
"6781" "SNP1" 0.00495247728555226 0.111466395299214 0.1 0.00515 -0.00019752271444774
"6782" "SNP1" 0.00491648446219768 0.0771583552695074 0.1 0.00515 -0.00023351553780232
"6783" "SNP1" 0.00489343213561257 0.0570729514632221 0.1 0.00515 -0.00025656786438743
"6784" "SNP1" 0.00546437571444725 0.0591119128970381 0.1 0.00515 0.00031437571444725
"6785" "SNP1" 0.00483489016983218 0.0330217402319213 0.1 0.00515 -0.00031510983016782
"6786" "SNP1" 0.00549043952649266 -0.0115948144882636 0.1 0.00515 0.00034043952649266
"6787" "SNP1" 0.00554097495188406 0.0869900454628748 0.1 0.00515 0.00039097495188406
"6788" "SNP1" 0.00541332748907055 0.00311641788879062 0.1 0.00515 0.00026332748907055
"6789" "SNP1" 0.00517038648746888 0.0844234839898486 0.1 0.00515 2.03864874688802e-05
"6790" "SNP1" 0.00545951236763635 0.179435594750985 0.1 0.00515 0.00030951236763635
"6791" "SNP1" 0.00553574013575338 0.00951004660516081 0.1 0.00515 0.00038574013575338
"6792" "SNP1" 0.00493860935648347 -0.0364100649983553 0.1 0.00515 -0.00021139064351653
"6793" "SNP1" 0.00481338883684364 0.0748477118635359 0.1 0.00515 -0.00033661116315636
"6794" "SNP1" 0.00532066372091296 0.0306903464537859 0.1 0.00515 0.00017066372091296
"6795" "SNP1" 0.00519657170385416 -0.0315504067520238 0.1 0.00515 4.65717038541603e-05
"6796" "SNP1" 0.00526234006632907 -0.0956323123808901 0.1 0.00515 0.00011234006632907
"6797" "SNP1" 0.00522034920463745 0.00555580633616292 0.1 0.00515 7.03492046374501e-05
"6798" "SNP1" 0.00502686606710584 0.0737492939165638 0.1 0.00515 -0.00012313393289416
"6799" "SNP1" 0.00565741562264132 -0.0697593402891543 0.1 0.00515 0.00050741562264132
"6800" "SNP1" 0.00522242344128077 0.0116496913366765 0.1 0.00515 7.242344128077e-05
"6801" "SNP1" 0.0045973518728962 0.0352200708730207 0.1 0.00515 -0.0005526481271038
"6802" "SNP1" 0.00506278123801103 -0.128232909146427 0.1 0.00515 -8.72187619889702e-05
"6803" "SNP1" 0.00510203809897283 0.0758225975943398 0.1 0.00515 -4.79619010271704e-05
"6804" "SNP1" 0.00517853877418139 -0.0284818885985196 0.1 0.00515 2.85387741813898e-05
"6805" "SNP1" 0.00529122196725257 -0.0274571595499747 0.1 0.00515 0.00014122196725257
"6806" "SNP1" 0.00553217334412018 0.0465137377824965 0.1 0.00515 0.00038217334412018
"6807" "SNP1" 0.00507743401248881 0.0560422190380775 0.1 0.00515 -7.25659875111901e-05
"6808" "SNP1" 0.00588047249666722 -0.0715452802552717 0.1 0.00515 0.00073047249666722
"6809" "SNP1" 0.00487846790702554 0.139267721896561 0.1 0.00515 -0.00027153209297446
"6810" "SNP1" 0.00548780414376358 -0.0334974570045849 0.1 0.00515 0.00033780414376358
"6811" "SNP1" 0.00603749016327962 0.0699822514848926 0.1 0.00515 0.00088749016327962
"6812" "SNP1" 0.00483607970316944 -0.0871463346050876 0.1 0.00515 -0.00031392029683056
"6813" "SNP1" 0.00472229881983032 -0.0348550889062874 0.1 0.00515 -0.00042770118016968
"6814" "SNP1" 0.00497463064869324 -0.0554172575229824 0.1 0.00515 -0.00017536935130676
"6815" "SNP1" 0.00517082943803606 0.0250251290365122 0.1 0.00515 2.08294380360597e-05
"6816" "SNP1" 0.00578323272407056 -0.00408028666400208 0.1 0.00515 0.00063323272407056
